"face_id","x","y","w","h","annot_type_id"
"40295","715","313","649","649","1"
"40296","620","268","620","620","1"
"40297","79","94","160","160","1"
"40298","322","189","401","401","1"
"40299","850","455","1323","1323","1"
"40300","349","398","326","326","1"
"40301","138","88","188","188","1"
"40302","175","101","222","222","1"
"40303","474","234","410","410","1"
"40304","687","201","571","571","1"
"40305","260","141","418","418","1"
"40306","225","80","182","182","1"
"40307","444","234","245","245","1"
"40308","410","353","606","606","1"
"40309","603","433","427","427","1"
"40310","491","294","337","337","1"
"40311","101","-58","1343","1343","1"
"40312","177","177","299","299","1"
"40313","465","217","266","266","1"
"40314","218","114","325","325","1"
"40315","594","54","493","493","1"
"40316","271","199","602","602","1"
"40317","468","378","633","633","1"
"40318","82","79","149","149","1"
"40319","160","86","103","103","1"
"40320","90","53","234","234","1"
"40321","838","352","627","627","1"
"40322","122","-28","477","477","1"
"40323","249","107","215","215","1"
"40324","1886","528","1060","1060","1"
"40325","621","453","465","465","1"
"40326","222","92","339","339","1"
"40327","441","154","458","458","1"
"40328","106","125","214","214","1"
"40329","41","82","276","276","1"
"40330","61","115","198","198","1"
"40331","1927","707","1109","1109","1"
"40332","352","167","134","134","1"
"40333","182","112","256","256","1"
"40334","155","-17","321","321","1"
"40335","270","114","496","496","1"
"40336","69","68","215","215","1"
"40337","165","165","187","187","1"
"40338","114","104","115","115","1"
"40339","116","134","287","287","1"
"40340","-71","497","954","954","1"
"40341","448","199","384","384","1"
"40342","214","66","113","113","1"
"40343","405","300","505","505","1"
"40344","97","127","155","155","1"
"40345","77","37","308","308","1"
"40346","106","281","712","712","1"
"40347","145","-21","382","382","1"
"40348","1145","306","1382","1382","1"
"40349","952","440","348","348","1"
"40350","32","60","252","252","1"
"40351","454","134","442","442","1"
"40352","976","472","500","500","1"
"40353","821","580","726","726","1"
"40354","197","80","124","124","1"
"40355","176","78","145","145","1"
"40356","315","51","152","152","1"
"40357","108","125","212","212","1"
"40358","158","110","146","146","1"
"40359","64","87","400","400","1"
"40360","78","104","280","280","1"
"40361","522","426","241","241","1"
"40362","135","134","358","358","1"
"40363","155","127","296","296","1"
"40364","414","364","1247","1247","1"
"40365","160","82","138","138","1"
"40366","1177","621","578","578","1"
"40367","192","109","186","186","1"
"40368","381","302","672","672","1"
"40369","809","461","762","762","1"
"40370","46","65","203","203","1"
"40371","161","125","195","195","1"
"40372","200","112","97","97","1"
"40373","66","73","316","316","1"
"40374","200","93","282","282","1"
"40375","344","341","635","635","1"
"40376","126","66","316","316","1"
"40377","62","-41","363","363","1"
"40378","315","18","1781","1781","1"
"40379","937","638","880","880","1"
"40380","263","233","419","419","1"
"40381","206","54","149","149","1"
"40382","1094","457","1574","1574","1"
"40383","88","45","294","294","1"
"40384","53","-39","1970","1970","1"
"40385","19","288","323","323","1"
"40386","422","279","315","315","1"
"40387","140","106","114","114","1"
"40388","286","291","366","366","1"
"40389","204","405","908","908","1"
"40390","109","80","186","186","1"
"40391","225","163","173","173","1"
"40392","137","85","92","92","1"
"40393","113","82","284","284","1"
"40394","211","-8","108","108","1"
"40395","330","127","729","729","1"
"40396","533","660","1046","1046","1"
"40397","1771","724","750","750","1"
"40398","595","958","664","664","1"
"40399","27","78","124","124","1"
"40400","182","67","88","88","1"
"40401","1471","816","627","627","1"
"40402","289","191","601","601","1"
"40403","186","73","158","158","1"
"40404","40","142","210","210","1"
"40405","261","77","124","124","1"
"40406","186","97","156","156","1"
"40407","186","112","317","317","1"
"40408","147","120","128","128","1"
"40409","171","141","188","188","1"
"40410","159","321","515","515","1"
"40411","1513","502","1127","1127","1"
"40412","156","127","159","159","1"
"40413","207","58","188","188","1"
"40414","178","60","198","198","1"
"40415","285","141","531","531","1"
"40416","116","82","194","194","1"
"40417","163","126","272","272","1"
"40418","117","120","196","196","1"
"40419","808","376","416","416","1"
"40420","185","172","191","191","1"
"40421","196","98","86","86","1"
"40422","146","61","145","145","1"
"40423","-310","-26","903","903","1"
"40424","196","99","156","156","1"
"40425","140","74","225","225","1"
"40426","284","235","340","340","1"
"40427","671","328","1139","1139","1"
"40428","126","119","218","218","1"
"40429","254","407","878","878","1"
"40430","318","83","195","195","1"
"40431","149","88","139","139","1"
"40432","1368","279","1711","1711","1"
"40433","114","61","166","166","1"
"40434","52","45","204","204","1"
"40435","926","340","1647","1647","1"
"40436","219","37","456","456","1"
"40437","156","378","348","348","1"
"40438","213","114","203","203","1"
"40439","363","268","281","281","1"
"40440","113","162","180","180","1"
"40441","370","170","300","300","1"
"40442","49","73","123","123","1"
"40443","360","85","96","96","1"
"40444","107","125","214","214","1"
"40445","123","91","89","89","1"
"40446","214","81","152","152","1"
"40447","59","114","201","201","1"
"40448","165","125","119","119","1"
"40449","352","166","135","135","1"
"40450","405","-20","289","289","1"
"40451","-32","-2","442","442","1"
"40452","31","59","255","255","1"
"40453","821","578","724","724","1"
"40454","143","124","222","222","1"
"40455","622","178","865","865","1"
"40456","196","80","126","126","1"
"40457","180","81","139","139","1"
"40458","316","52","151","151","1"
"40459","108","125","211","211","1"
"40460","277","84","162","162","1"
"40461","361","167","220","220","1"
"40462","206","79","154","154","1"
"40463","77","103","281","281","1"
"40464","-7","95","221","221","1"
"40465","403","238","167","167","1"
"40466","164","147","231","231","1"
"40467","49","77","241","241","1"
"40468","146","118","136","136","1"
"40469","215","119","137","137","1"
"40470","284","79","101","101","1"
"40471","411","51","319","319","1"
"40472","724","717","951","951","1"
"40473","164","70","204","204","1"
"40474","83","205","698","698","1"
"40475","1354","498","728","728","1"
"40476","329","125","728","728","1"
"40477","171","70","278","278","1"
"40478","110","124","97","97","1"
"40479","193","93","129","129","1"
"40480","143","118","191","191","1"
"40481","196","45","101","101","1"
"40482","313","75","149","149","1"
"40484","165","50","164","164","1"
"40485","449","200","1370","1370","1"
"40486","-57","169","230","230","1"
"40487","629","297","1241","1241","1"
"40488","432","-2","226","226","1"
"40489","79","116","218","218","1"
"40490","309","133","206","206","1"
"40492","-30","86","297","297","1"
"40493","274","75","158","158","1"
"40494","241","133","155","155","1"
"40495","176","105","195","195","1"
"40496","205","62","329","329","1"
"40497","243","279","519","519","1"
"40498","665","378","361","361","1"
"40499","49","32","484","484","1"
"40500","284","232","341","341","1"
"40501","262","17","145","145","1"
"40502","-349","98","2349","2349","1"
"40503","138","-41","289","289","1"
"40504","157","134","201","201","1"
"40505","160","71","172","172","1"
"40506","-33","125","931","931","1"
"40507","229","144","244","244","1"
"40508","358","73","724","724","1"
"40509","287","108","209","209","1"
"40510","141","169","242","242","1"
"40511","653","174","227","227","1"
"40512","248","80","110","110","1"
"40513","117","65","98","98","1"
"40514","136","60","98","98","1"
"40515","157","230","167","167","1"
"40516","563","222","898","898","1"
"40517","201","235","206","206","1"
"40518","213","113","205","205","1"
"40519","130","68","160","160","1"
"40520","254","-22","240","240","1"
"40521","192","202","624","624","1"
"40522","334","266","470","470","1"
"40523","1","53","701","701","1"
"40524","167","-12","502","502","1"
"40525","65","93","124","124","1"
"40526","359","49","98","98","1"
"40527","253","137","115","115","1"
"40528","160","91","213","213","1"
"40529","125","238","242","242","1"
"40530","364","263","416","416","1"
"40532","988","130","750","750","1"
"40534","198","109","269","269","1"
"40535","65","136","121","121","1"
"40536","688","106","215","215","1"
"40537","317","52","150","150","1"
"40538","71","26","114","114","1"
"40540","152","147","875","875","1"
"40541","412","109","455","455","1"
"40542","297","350","1413","1413","1"
"40544","580","474","583","583","1"
"40545","226","24","198","198","1"
"40546","1092","97","828","828","1"
"40547","109","56","212","212","1"
"40548","199","132","182","182","1"
"40549","214","177","83","83","1"
"40550","126","67","316","316","1"
"40551","144","269","210","210","1"
"40552","303","440","752","752","1"
"40554","179","88","82","82","1"
"40555","490","155","388","388","1"
"40556","252","265","174","174","1"
"40557","129","77","130","130","1"
"40558","974","423","1113","1113","1"
"40559","116","-26","280","280","1"
"40560","100","167","131","131","1"
"40561","115","78","185","185","1"
"40562","75","194","191","191","1"
"40563","112","23","57","57","1"
"40564","114","66","197","197","1"
"40565","123","64","111","111","1"
"40566","321","47","55","55","1"
"40567","472","113","153","153","1"
"40568","587","41","172","172","1"
"40569","112","32","59","59","1"
"40570","96","78","223","223","1"
"40571","53","92","355","355","1"
"40572","220","182","213","213","1"
"40573","131","104","94","94","1"
"40574","76","129","359","359","1"
"40575","251","259","179","179","1"
"40576","75","53","157","157","1"
"40577","212","116","116","116","1"
"40578","263","122","55","55","1"
"40579","114","62","266","266","1"
"40580","690","239","433","433","1"
"40581","1377","626","1094","1094","1"
"40582","204","47","380","380","1"
"40583","37","33","132","132","1"
"40584","177","51","141","141","1"
"40585","350","32","157","157","1"
"40586","266","185","389","389","1"
"40587","26","18","297","297","1"
"40588","118","179","237","237","1"
"40589","446","308","148","148","1"
"40590","154","181","304","304","1"
"40591","142","73","119","119","1"
"40592","798","652","1040","1040","1"
"40593","260","140","147","147","1"
"40594","102","142","158","158","1"
"40595","1107","324","1006","1006","1"
"40596","309","167","334","334","1"
"40597","452","241","429","429","1"
"40598","1533","403","741","741","1"
"40599","680","363","1267","1267","1"
"40600","95","72","106","106","1"
"40601","148","89","108","108","1"
"40602","221","99","101","101","1"
"40603","291","95","107","107","1"
"40604","1907","393","730","730","1"
"40605","88","120","220","220","1"
"40606","225","111","126","126","1"
"40607","-34","311","1075","1075","1"
"40608","42","143","207","207","1"
"40609","155","137","196","196","1"
"40610","110","8","185","185","1"
"40611","279","106","154","154","1"
"40612","76","107","195","195","1"
"40613","131","96","187","187","1"
"40614","186","111","181","181","1"
"40615","322","114","183","183","1"
"40616","128","176","228","228","1"
"40617","131","54","185","185","1"
"40618","7","66","347","347","1"
"40619","187","215","204","204","1"
"40620","230","196","678","678","1"
"40621","208","423","678","678","1"
"40622","187","108","121","121","1"
"40623","187","111","151","151","1"
"40624","95","131","343","343","1"
"40625","445","78","260","260","1"
"40626","388","296","219","219","1"
"40627","99","72","266","266","1"
"40628","188","98","191","191","1"
"40629","277","161","320","320","1"
"40630","54","94","338","338","1"
"40631","171","118","271","271","1"
"40632","102","112","182","182","1"
"40633","-23","105","183","183","1"
"40634","213","92","187","187","1"
"40635","354","55","191","191","1"
"40636","276","25","236","236","1"
"40637","279","114","261","261","1"
"40638","67","170","301","301","1"
"40639","146","153","75","75","1"
"40640","83","256","251","251","1"
"40641","353","217","270","270","1"
"40642","560","40","1012","1012","1"
"40643","262","140","419","419","1"
"40644","309","299","318","318","1"
"40645","214","267","432","432","1"
"40646","213","114","203","203","1"
"40647","1","60","187","187","1"
"40648","145","168","129","129","1"
"40649","-18","98","249","249","1"
"40650","-25","36","201","201","1"
"40651","624","454","458","458","1"
"40652","166","158","349","349","1"
"40653","139","112","82","82","1"
"40654","205","144","103","103","1"
"40655","605","1192","1555","1555","1"
"40656","335","366","638","638","1"
"40657","452","281","627","627","1"
"40658","205","333","578","578","1"
