"face_id","sex","occluded","glasses","bw","annot_type_id"
"40310","f","0","0","0","0"
"40311","f","0","0","0","0"
"40312","f","0","0","1","0"
"40313","m","0","0","1","0"
"40314","f","0","0","0","0"
"40315","f","1","0","1","0"
"40316","f","1","0","0","0"
"40317","f","0","0","1","0"
"40318","m","0","0","1","0"
"40319","f","1","0","1","0"
"40320","m","0","0","1","0"
"40321","f","0","0","0","0"
"40322","f","0","0","0","0"
"40323","m","0","0","1","0"
"40324","f","0","1","0","0"
"40325","f","0","0","1","0"
"40326","f","0","0","0","0"
"40327","m","0","0","1","0"
"40328","f","0","0","1","0"
"40329","f","0","0","1","0"
"40330","m","0","0","1","0"
"40331","f","0","1","1","0"
"40332","f","0","0","0","0"
"40333","f","0","0","0","0"
"40334","m","1","0","0","0"
"40335","m","0","0","1","0"
"40336","f","0","1","1","0"
"40337","f","0","0","1","0"
"40338","f","0","0","0","0"
"40339","f","0","0","0","0"
"40340","m","0","0","0","0"
"40341","f","0","0","0","0"
"40342","f","0","0","0","0"
"40343","f","0","0","0","0"
"40344","f","0","0","0","0"
"40345","m","0","0","0","0"
"40346","f","0","0","1","0"
"40347","m","0","1","1","0"
"40348","f","0","0","0","0"
"40349","f","0","0","0","0"
"40350","m","0","0","0","0"
"40351","f","0","0","0","0"
"40352","f","0","0","1","0"
"40353","m","0","0","1","0"
"40354","f","0","0","1","0"
"40355","f","0","0","0","0"
"40356","f","0","0","0","0"
"40357","f","0","0","0","0"
"40358","f","0","0","0","0"
"40359","f","0","0","0","0"
"40360","f","0","0","0","0"
"40361","f","0","0","1","0"
"40362","f","0","0","0","0"
"40363","f","0","0","0","0"
"40364","f","0","0","0","0"
"40365","m","0","0","0","0"
"40366","m","0","0","0","0"
"40367","f","0","0","0","0"
"40368","m","0","0","0","0"
"40369","m","0","0","1","0"
"40370","f","0","0","0","0"
"40371","f","0","0","0","0"
"40372","f","0","0","0","0"
"40373","m","0","1","0","0"
"40374","f","0","0","0","0"
"40375","f","0","0","1","0"
"40376","f","0","0","1","0"
"40377","m","0","0","1","0"
"40378","f","0","1","0","0"
"40379","f","0","0","1","0"
"40380","m","0","0","0","0"
"40381","f","0","1","0","0"
"40382","m","0","0","0","0"
"40383","f","0","0","1","0"
"40384","m","0","1","0","0"
"40385","f","0","0","0","0"
"40386","f","0","0","0","0"
"40387","f","0","0","0","0"
"40388","m","0","0","1","0"
"40389","f","0","0","0","0"
"40390","f","0","0","0","0"
"40391","f","0","0","0","0"
"40392","f","0","0","1","0"
"40393","f","0","0","0","0"
"40394","m","0","0","1","0"
"40395","f","0","0","1","0"
"40396","f","0","0","1","0"
"40397","m","0","0","0","0"
"40398","m","1","1","0","0"
"40399","f","0","1","0","0"
"40400","f","0","1","0","0"
"40401","f","0","0","0","0"
"40402","f","0","0","0","0"
"40403","m","0","0","0","0"
"40404","m","1","0","0","0"
"40405","f","0","0","1","0"
"40406","f","0","0","0","0"
"40407","f","0","0","1","0"
"40408","f","0","0","0","0"
"40409","f","0","0","0","0"
"40410","f","0","0","0","0"
"40411","f","0","0","0","0"
"40412","m","0","0","1","0"
"40413","f","0","0","0","0"
"40414","m","0","0","0","0"
"40415","f","0","0","0","0"
"40416","m","0","0","0","0"
"40417","f","0","0","0","0"
"40418","m","0","0","0","0"
"40419","m","0","1","0","0"
"40420","f","0","0","1","0"
"40421","f","0","0","0","0"
"40422","f","0","0","0","0"
"40423","f","0","0","0","0"
"40424","m","0","0","0","0"
"40425","f","0","0","0","0"
"40426","f","0","0","1","0"
"40427","f","0","0","0","0"
"40428","f","0","0","0","0"
"40429","m","1","0","1","0"
"40430","m","0","1","0","0"
"40431","m","0","0","0","0"
"40432","f","0","0","0","0"
"40433","m","0","0","0","0"
"40434","m","0","1","0","0"
"40435","f","0","1","0","0"
"40436","f","0","0","0","0"
"40437","m","0","0","1","0"
"40438","f","0","0","0","0"
"40439","m","0","0","0","0"
"40440","m","0","0","0","0"
"40441","m","0","1","1","0"
"40442","f","0","0","1","0"
"40443","m","0","0","1","0"
"40444","f","0","0","1","0"
"40445","f","0","0","0","0"
"40446","m","0","0","0","0"
"40447","m","0","0","1","0"
"40448","f","0","0","1","0"
"40449","f","0","0","0","0"
"40450","f","0","0","0","0"
"40451","f","0","0","0","0"
"40452","m","0","0","0","0"
"40453","m","0","0","0","0"
"40454","m","0","0","0","0"
"40455","f","0","0","0","0"
"40456","f","0","0","1","0"
"40457","f","0","0","0","0"
"40458","f","0","0","0","0"
"40459","f","0","0","0","0"
"40460","f","0","0","1","0"
"40461","f","0","0","1","0"
"40462","f","1","0","0","0"
"40463","f","0","0","0","0"
"40464","f","0","0","0","0"
"40465","f","0","0","0","0"
"40466","f","0","0","0","0"
"40467","f","0","0","0","0"
"40468","f","0","0","1","0"
"40469","f","0","0","1","0"
"40470","m","0","0","0","0"
"40471","f","0","0","0","0"
"40472","f","0","0","0","0"
"40473","f","0","0","1","0"
"40474","f","0","0","0","0"
"40475","m","0","1","0","0"
"40476","f","0","0","1","0"
"40477","f","0","0","0","0"
"40478","m","0","0","0","0"
"40479","f","0","0","1","0"
"40480","f","0","0","1","0"
"40481","f","0","0","0","0"
"40482","f","0","0","0","0"
"40484","f","0","0","0","0"
"40485","f","0","0","0","0"
"40486","f","0","0","0","0"
"40487","m","0","0","0","0"
"40488","m","0","0","0","0"
"40489","f","0","0","0","0"
"40490","f","0","0","1","0"
"40492","f","1","0","0","0"
"40493","m","0","0","0","0"
"40494","f","0","0","0","0"
"40495","m","0","0","0","0"
"40496","f","0","0","0","0"
"40497","f","0","0","0","0"
"40498","m","0","0","0","0"
"40499","f","0","0","0","0"
"40500","m","0","0","0","0"
"40501","f","0","1","0","0"
"40502","f","0","0","0","0"
"40503","f","0","0","0","0"
"40504","f","0","0","0","0"
"40505","m","0","0","0","0"
"40506","m","0","0","0","0"
"40507","f","0","0","0","0"
"40508","f","0","0","1","0"
"40509","f","0","0","1","0"
"40510","m","0","0","0","0"
"40511","f","0","0","0","0"
"40512","m","0","0","0","0"
"40513","m","0","0","1","0"
"40514","f","0","0","0","0"
"40515","f","0","1","0","0"
"40516","m","0","0","0","0"
"40517","m","0","1","0","0"
"40518","f","0","0","0","0"
"40519","f","0","0","0","0"
"40520","f","0","0","0","0"
"40521","m","0","0","0","0"
"40522","f","0","0","1","0"
"40523","m","0","1","0","0"
"40524","f","0","0","0","0"
"40525","m","0","0","0","0"
"40526","m","0","0","0","0"
"40527","m","0","0","0","0"
"40528","f","0","0","0","0"
"40529","m","0","1","0","0"
"40530","m","0","0","0","0"
"40532","m","0","0","0","0"
"40534","f","0","0","1","0"
"40535","m","0","1","1","0"
"40536","f","0","1","1","0"
"40537","f","0","0","0","0"
"40538","f","0","0","0","0"
"40540","m","0","0","1","0"
"40541","m","0","0","1","0"
"40542","m","0","0","0","0"
"40544","f","0","0","1","0"
"40545","m","0","0","0","0"
"40546","f","0","0","0","0"
"40547","f","0","0","0","0"
"40548","f","0","0","0","0"
"40549","f","0","0","0","0"
"40550","f","0","0","1","0"
"40551","m","0","0","0","0"
"40552","m","0","0","0","0"
"40554","f","0","0","0","0"
"40555","f","0","0","0","0"
"40556","f","1","0","0","0"
"40557","m","0","1","0","0"
"40558","f","0","0","0","0"
"40559","f","0","0","1","0"
"40560","m","0","1","1","0"
"40561","f","0","0","0","0"
"40562","f","0","0","0","0"
"40563","m","0","0","0","0"
"40564","m","0","0","0","0"
"40565","m","0","0","0","0"
"40566","m","0","0","0","0"
"40567","f","0","0","0","0"
"40568","f","0","0","0","0"
"40569","m","0","0","0","0"
"40570","m","0","1","0","0"
"40571","f","0","0","1","0"
"40572","f","0","0","0","0"
"40573","m","0","0","0","0"
"40574","f","0","0","0","0"
"40575","f","0","0","0","0"
"40576","f","0","0","1","0"
"40577","m","0","0","0","0"
"40578","f","0","0","0","0"
"40579","f","0","0","1","0"
"40580","f","0","0","0","0"
"40581","m","0","0","1","0"
"40582","f","1","0","0","0"
"40583","f","0","0","1","0"
"40584","f","0","0","0","0"
"40585","f","0","0","1","0"
"40586","f","0","0","0","0"
"40587","f","0","0","0","0"
"40588","f","0","0","1","0"
"40589","f","0","0","0","0"
"40590","m","0","0","0","0"
"40591","m","0","0","1","0"
"40592","f","0","0","0","0"
"40593","m","0","0","0","0"
"40594","m","0","0","0","0"
"40595","f","0","0","0","0"
"40596","f","0","0","0","0"
"40597","f","0","0","1","0"
"40598","f","0","0","0","0"
"40599","f","0","0","0","0"
"40600","f","0","0","0","0"
"40601","f","0","0","0","0"
"40602","f","0","0","0","0"
"40603","f","0","0","0","0"
"40604","f","0","0","0","0"
"40605","f","0","0","0","0"
"40606","m","0","0","0","0"
"40607","f","0","0","0","0"
"40608","m","0","0","0","0"
"40609","m","0","0","1","0"
"40610","m","0","0","0","0"
"40611","f","0","0","0","0"
"40612","f","0","0","0","0"
"40613","m","0","0","0","0"
"40614","f","0","0","1","0"
"40615","f","0","0","1","0"
"40616","f","0","0","0","0"
"40617","f","0","1","0","0"
"40618","f","0","0","0","0"
"40619","f","0","0","0","0"
"40620","f","0","0","0","0"
"40621","m","0","1","0","0"
"40622","f","0","0","1","0"
"40623","f","0","0","0","0"
"40624","f","0","0","0","0"
"40625","f","0","0","0","0"
"40626","f","0","0","0","0"
"40627","f","0","0","1","0"
"40628","f","0","1","1","0"
"40629","m","0","0","1","0"
"40630","f","0","0","1","0"
"40631","f","0","0","1","0"
"40632","f","0","0","0","0"
"40633","f","0","0","0","0"
"40634","f","0","0","0","0"
"40635","f","0","0","0","0"
"40636","f","0","0","1","0"
"40637","m","0","0","0","0"
"40638","f","1","0","0","0"
"40639","m","0","0","1","0"
"40640","m","0","0","0","0"
"40641","m","1","0","0","0"
"40642","f","0","0","1","0"
"40643","f","0","0","0","0"
"40644","m","0","0","0","0"
"40645","f","0","0","0","0"
"40646","f","0","0","0","0"
"40647","f","0","0","1","0"
"40648","m","0","0","1","0"
"40649","m","0","1","1","0"
"40650","f","0","0","0","0"
"40651","f","0","0","1","0"
"40652","f","0","1","1","0"
"40653","m","0","0","1","0"
"40654","m","0","0","1","0"
"40655","f","0","0","1","0"
"40656","f","0","0","0","0"
"40657","f","0","0","0","0"
"40658","f","0","0","0","0"
"40659","f","0","0","0","0"
"40660","f","0","0","0","0"
"40661","m","0","0","0","0"
"40662","f","0","0","1","0"
"40663","f","0","0","0","0"
"40664","m","0","0","1","0"
"40665","f","0","0","1","0"
"40666","m","0","0","1","0"
"40667","f","0","0","1","0"
"40669","m","0","0","0","0"
"40670","f","0","0","0","0"
"40671","f","0","0","1","0"
"40672","m","0","0","0","0"
"40673","f","0","0","1","0"
"40674","f","1","0","0","0"
"40675","f","0","0","0","0"
"40676","f","0","0","0","0"
"40677","f","0","0","1","0"
"40678","f","0","1","0","0"
"40679","f","0","0","1","0"
"40680","f","0","0","1","0"
"40681","f","1","0","1","0"
"40682","m","0","0","0","0"
"40683","f","0","0","0","0"
"40684","f","0","0","0","0"
"40685","f","0","0","0","0"
"40686","f","0","0","0","0"
"40687","f","0","0","0","0"
"40688","f","0","0","1","0"
"40689","f","0","0","0","0"
"40690","f","0","0","0","0"
"40691","f","0","0","0","0"
"40692","f","0","0","0","0"
"40693","m","0","0","1","0"
"40694","m","0","0","0","0"
"40695","f","0","0","0","0"
"40696","f","0","0","1","0"
"40697","f","0","0","0","0"
"40698","f","0","0","1","0"
"40699","f","0","0","0","0"
"40700","f","0","0","0","0"
"40701","f","0","0","0","0"
"40702","f","0","0","1","0"
"40703","f","0","0","0","0"
"40704","f","0","0","1","0"
"40705","f","0","0","0","0"
"40706","f","0","0","0","0"
"40707","f","0","0","0","0"
"40708","f","0","0","0","0"
"40709","f","0","0","1","0"
"40710","f","0","0","0","0"
"40711","f","0","0","1","0"
"40712","f","0","0","0","0"
"40713","f","0","0","1","0"
"40714","f","0","0","1","0"
"40715","f","0","0","0","0"
"40716","f","0","0","0","0"
"40717","f","0","0","0","0"
"40718","f","0","0","1","0"
"40719","f","0","0","0","0"
"40720","f","0","1","0","0"
"40721","m","0","0","1","0"
"40722","f","0","0","1","0"
"40723","f","0","0","0","0"
"40724","f","0","0","1","0"
"40725","m","0","0","0","0"
"40726","f","0","0","0","0"
"40727","f","0","0","0","0"
"40728","f","0","0","1","0"
"40729","f","0","1","0","0"
"40730","f","0","0","0","0"
"40731","f","0","0","0","0"
"40732","f","0","0","0","0"
"40733","m","0","0","0","0"
"40735","f","1","0","0","0"
"40736","f","0","0","0","0"
"40737","f","0","0","0","0"
"40738","m","0","1","0","0"
"40739","f","0","0","0","0"
"40740","f","0","0","1","0"
"40741","f","0","0","0","0"
"40742","f","0","0","0","0"
"40743","f","0","0","0","0"
"40744","f","0","0","0","0"
"40745","f","0","0","0","0"
"40746","f","0","1","1","0"
"40747","f","0","0","1","0"
"40748","f","0","0","0","0"
"40749","f","0","0","0","0"
"40750","f","0","0","0","0"
"40751","f","0","0","0","0"
"40752","f","0","0","0","0"
"40753","m","0","0","0","0"
"40754","f","0","0","0","0"
"40755","f","0","0","1","0"
"40756","f","0","0","1","0"
"40757","f","0","0","0","0"
"40758","f","0","0","0","0"
"40759","f","0","1","0","0"
"40760","f","0","0","0","0"
"40761","f","0","0","1","0"
"40762","f","0","0","0","0"
"40763","f","0","0","0","0"
"40764","f","0","0","0","0"
"40765","f","0","0","1","0"
"40766","f","0","0","0","0"
"40767","f","0","0","0","0"
"40768","f","0","0","0","0"
"40769","f","0","0","0","0"
"40770","f","0","0","0","0"
"40771","f","0","0","0","0"
"40772","f","0","0","0","0"
"40773","m","0","0","0","0"
"40774","f","0","0","0","0"
"40775","f","0","0","0","0"
"40776","f","0","0","1","0"
"40777","m","0","0","0","0"
"40778","f","0","0","0","0"
"40779","m","0","1","0","0"
"40780","m","0","0","0","0"
"40781","f","0","0","0","0"
"40782","f","0","0","1","0"
"40783","m","0","0","1","0"
"40784","f","0","0","0","0"
"40785","m","0","0","0","0"
"40786","m","0","0","0","0"
"40787","m","0","0","0","0"
"40788","f","0","0","0","0"
"40789","f","0","0","0","0"
"40790","f","0","0","0","0"
"40791","f","0","0","0","0"
"40792","f","0","0","0","0"
"40793","m","0","0","1","0"
"40794","f","0","0","1","0"
"40795","f","1","0","1","0"
"40797","m","0","0","1","0"
"40798","m","0","0","1","0"
"40799","f","0","0","0","0"
"40800","f","0","0","1","0"
"40801","f","0","0","1","0"
"40802","f","0","0","0","0"
"40803","f","0","0","0","0"
"40804","f","0","0","0","0"
"40805","f","0","0","0","0"
"40806","f","0","0","0","0"
"40807","f","0","0","1","0"
"40808","f","0","0","0","0"
"40809","m","0","0","0","0"
"40810","f","0","1","0","0"
"40811","f","0","0","1","0"
"40812","f","0","0","1","0"
"40813","f","0","0","0","0"
"40814","f","0","0","0","0"
"40815","f","0","0","0","0"
"40816","f","0","0","0","0"
"40817","m","0","0","0","0"
"40818","m","0","0","1","0"
"40819","f","0","0","1","0"
"40820","f","0","0","0","0"
"40821","f","0","0","0","0"
"40822","f","0","0","0","0"
"40823","f","0","0","0","0"
"40824","f","0","0","0","0"
"40825","f","0","0","0","0"
"40826","f","0","0","1","0"
"40827","f","0","0","0","0"
"40828","f","0","0","0","0"
"40829","m","0","0","0","0"
"40830","m","0","0","1","0"
"40831","m","0","0","0","0"
"40832","f","0","0","0","0"
"40833","f","0","0","0","0"
"40834","m","0","0","1","0"
"40835","f","0","0","1","0"
"40836","f","0","0","1","0"
"40837","f","0","0","1","0"
"40838","m","0","0","0","0"
"40839","f","0","0","1","0"
"40840","f","0","0","1","0"
"40841","m","0","0","1","0"
"40842","f","0","0","0","0"
"40843","m","0","0","0","0"
"40844","f","0","0","0","0"
"40845","f","0","0","0","0"
"40847","f","0","0","1","0"
"40848","f","0","0","0","0"
"40849","m","0","0","0","0"
"40850","f","0","0","1","0"
"40851","f","0","0","0","0"
"40853","f","0","0","0","0"
"40854","f","0","0","0","0"
"40855","f","0","0","0","0"
"40856","f","0","0","0","0"
"40857","m","0","0","1","0"
"40858","f","0","0","1","0"
"40859","f","0","0","0","0"
"40860","m","0","0","0","0"
"40861","f","0","0","0","0"
"40862","m","0","0","0","0"
"40863","f","0","0","1","0"
"40864","m","0","0","1","0"
"40865","f","0","0","0","0"
"40866","f","0","0","1","0"
"40867","f","0","0","0","0"
"40868","f","0","0","0","0"
"40869","f","0","0","1","0"
"40870","m","0","0","1","0"
"40871","f","0","1","1","0"
"40872","f","0","0","0","0"
"40873","f","0","0","0","0"
"40874","m","0","0","0","0"
"40875","f","0","0","1","0"
"40876","m","0","0","1","0"
"40877","f","0","0","0","0"
"40878","m","0","0","1","0"
"40879","f","0","0","0","0"
"40880","f","0","0","0","0"
"40881","f","0","0","1","0"
"40882","m","0","0","1","0"
"40883","f","0","0","0","0"
"40884","f","0","0","0","0"
"40885","f","0","0","0","0"
"40886","f","0","0","0","0"
"40887","m","0","0","1","0"
"40888","m","0","0","0","0"
"40889","m","0","0","0","0"
"40890","m","0","0","1","0"
"40891","m","0","0","1","0"
"40892","m","0","0","0","0"
"40893","m","0","0","1","0"
"40894","f","0","0","1","0"
"40895","f","0","0","1","0"
"40896","f","0","0","1","0"
"40897","f","0","0","1","0"
"40898","m","0","0","0","0"
"40899","m","0","0","0","0"
"40900","f","1","0","0","0"
"40901","f","0","0","1","0"
"40902","f","0","0","1","0"
"40903","f","0","0","1","0"
"40905","f","0","0","0","0"
"40906","m","0","1","0","0"
"40907","f","0","0","0","0"
"40908","f","0","0","1","0"
"40909","f","0","0","0","0"
"40910","f","0","0","0","0"
"40911","f","0","1","0","0"
"40912","f","0","0","0","0"
"40913","f","0","0","0","0"
"40914","f","0","0","0","0"
"40915","f","0","0","0","0"
"40916","m","0","0","1","0"
"40917","m","0","0","1","0"
"40918","f","0","0","0","0"
"40919","f","0","0","0","0"
"40920","m","0","0","0","0"
"40921","f","0","0","0","0"
"40922","f","0","0","0","0"
"40923","f","0","0","1","0"
"40924","m","0","0","0","0"
"40925","f","0","0","0","0"
"40926","f","0","0","1","0"
"40927","f","0","0","1","0"
"40928","f","0","0","0","0"
"40929","f","0","0","0","0"
"40930","m","0","0","1","0"
"40931","m","0","0","1","0"
"40932","f","0","0","1","0"
"40933","f","0","0","0","0"
"40934","m","0","0","0","0"
"40935","f","0","0","0","0"
"40936","f","0","0","1","0"
"40937","f","0","0","1","0"
"40938","f","0","0","0","0"
"40939","f","0","1","0","0"
"40940","f","0","0","1","0"
"40941","f","0","0","1","0"
"40942","f","0","0","0","0"
"40943","m","1","0","0","0"
"40944","m","0","0","0","0"
"40945","f","0","0","0","0"
"40946","f","0","0","0","0"
"40947","f","1","0","0","0"
"40948","f","0","0","0","0"
"40949","f","0","0","0","0"
"40950","f","0","0","1","0"
"40951","m","0","0","1","0"
"40952","f","0","0","0","0"
"40953","m","1","0","0","0"
"40954","m","0","0","0","0"
"40955","f","0","0","0","0"
"40956","f","0","0","0","0"
"40957","f","0","1","0","0"
"40958","f","0","0","0","0"
"40959","f","0","0","0","0"
"40960","f","0","0","0","0"
"40961","f","0","0","1","0"
"40962","f","0","0","0","0"
"40963","f","0","0","0","0"
"40964","f","0","0","0","0"
"40965","f","0","0","0","0"
"40966","f","0","0","0","0"
"40967","f","0","0","0","0"
"40968","f","0","0","0","0"
"40969","f","0","0","0","0"
"40970","f","0","0","0","0"
"40971","m","0","0","0","0"
"40972","f","0","0","1","0"
"40973","f","0","0","0","0"
"40974","f","0","0","1","0"
"40976","f","0","0","1","0"
"40977","f","0","0","0","0"
"40978","m","0","0","0","0"
"40979","f","0","0","1","0"
"40980","f","0","0","0","0"
"40981","f","0","0","0","0"
"40982","f","0","0","0","0"
"40983","f","0","0","0","0"
"40984","f","0","0","1","0"
"40985","f","0","0","1","0"
"40986","f","0","1","0","0"
"40987","f","0","0","1","0"
"40988","f","0","0","0","0"
"40989","f","0","0","0","0"
"40990","f","0","0","1","0"
"40991","f","0","0","0","0"
"40993","f","0","0","0","0"
"40994","m","0","0","0","0"
"40995","f","0","0","1","0"
"40996","f","0","0","0","0"
"40997","f","0","0","0","0"
"40998","f","0","0","0","0"
"40999","m","0","0","0","0"
"41000","m","0","0","0","0"
"41001","f","0","0","0","0"
